unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
219,8447.52734375,8485.1005859375,37.573631286621094,10.449102575302124,10.486675817489624,234.1028194775531
220,8485.1044921875,8522.6787109375,37.573631286621094,10.486679723739623,10.524253942489624,234.1028194775531
221,8522.681640625,8560.251953125,37.570560455322266,10.524256872177125,10.561827184677124,234.12195388109893
222,8560.2548828125,8597.82421875,37.56953430175781,10.561830114364623,10.599399450302124,234.12834855917941
223,8597.828125,8635.4013671875,37.572608947753906,10.599403356552124,10.636976598739624,234.10918934161032
224,8635.4052734375,8672.9736328125,37.568511962890625,10.636980504989625,10.674548864364624,234.13471981260778
225,8672.9775390625,8710.548828125,37.570560455322266,10.674552770614625,10.712124059677125,234.12195388109893
226,8710.552734375,8748.1240234375,37.57158279418945,10.712127965927124,10.749699254989624,234.115583322413
227,8748.1279296875,8785.6953125,37.56748962402344,10.749703161239625,10.787270544052124,234.141091412803
228,8785.7001953125,8823.2734375,37.573631286621094,10.787275426864625,10.824848669052123,234.1028194775531
229,8823.27734375,8860.8515625,37.573631286621094,10.824852575302124,10.862426794052125,234.1028194775531
230,8860.85546875,8898.4267578125,37.57158279418945,10.862430700302124,10.900001989364624,234.115583322413
231,8898.4306640625,8936.0068359375,37.575679779052734,10.900005895614624,10.937582067489624,234.0900570243721
232,8936.0107421875,8973.580078125,37.56953430175781,10.937585973739624,10.975155309677124,234.12834855917941
233,8973.583984375,9011.154296875,37.56953430175781,10.975159215927125,11.012729528427124,234.12834855917941
234,9011.1572265625,9048.724609375,37.56748962402344,11.012732458114623,11.050299840927124,234.141091412803
235,9048.728515625,9086.294921875,37.566463470458984,11.050303747177123,11.087870153427124,234.14748713636445
236,9086.298828125,9123.873046875,37.573631286621094,11.087874059677125,11.125448278427124,234.1028194775531
237,9123.876953125,9161.447265625,37.570560455322266,11.125452184677124,11.163022497177124,234.12195388109893
238,9161.451171875,9199.0224609375,37.570560455322266,11.163026403427123,11.200597692489625,234.12195388109893
239,9199.0263671875,9236.6005859375,37.57465744018555,11.200601598739624,11.238175817489624,234.09642619391408
240,9236.6044921875,9274.1767578125,37.57158279418945,11.238179723739623,11.275751989364624,234.115583322413
241,9274.1806640625,9311.7509765625,37.570560455322266,11.275755895614624,11.313326208114624,234.12195388109893
242,9311.7548828125,9349.328125,37.572608947753906,11.313330114364623,11.350903356552124,234.10918934161032
243,9349.33203125,9386.9072265625,37.575679779052734,11.350907262802124,11.388482458114623,234.0900570243721
244,9386.912109375,9424.484375,37.572608947753906,11.388487340927124,11.426059606552124,234.10918934161032
245,9424.48828125,9462.056640625,37.568511962890625,11.426063512802124,11.463631872177125,234.13471981260778
246,9462.0595703125,9499.630859375,37.570560455322266,11.463634801864623,11.501206090927123,234.12195388109893
247,9499.6337890625,9537.205078125,37.57158279418945,11.501209020614624,11.538780309677124,234.115583322413
248,9537.208984375,9574.7822265625,37.572608947753906,11.538784215927125,11.576357458114623,234.10918934161032
249,9574.7861328125,9612.3583984375,37.572608947753906,11.576361364364624,11.613933629989624,234.10918934161032
250,9612.3623046875,9649.931640625,37.568511962890625,11.613937536239623,11.651506872177125,234.13471981260778
251,9649.9345703125,9687.5,37.5654411315918,11.651509801864623,11.689075231552124,234.15385943147245
252,9687.50390625,9725.0771484375,37.573631286621094,11.689079137802125,11.726652379989623,234.1028194775531
253,9725.0810546875,9762.65234375,37.57158279418945,11.726656286239624,11.764227575302124,234.115583322413
254,9762.6552734375,9800.2265625,37.57158279418945,11.764230504989625,11.801801794052125,234.115583322413
255,9800.2294921875,9837.80859375,37.57875061035156,11.801804723739624,11.839383825302123,234.07092783401373
256,9837.8125,9875.390625,37.577728271484375,11.839387731552124,11.876965856552124,234.07729596264235
257,9875.39453125,9912.966796875,37.572608947753906,11.876969762802124,11.914542028427125,234.10918934161032
258,9912.9716796875,9950.544921875,37.573631286621094,11.914546911239624,11.952120153427124,234.1028194775531
259,9950.548828125,9988.1181640625,37.56953430175781,11.952124059677123,11.989693395614625,234.12834855917941
260,9988.123046875,10025.6923828125,37.56953430175781,11.989698278427124,12.027267614364623,234.12834855917941
261,10025.6962890625,10063.26171875,37.5654411315918,12.027271520614624,12.064836950302125,234.15385943147245
262,10063.265625,10100.841796875,37.575679779052734,12.064840856552124,12.102417028427125,234.0900570243721
263,10100.845703125,10138.4189453125,37.573631286621094,12.102420934677124,12.139994176864624,234.1028194775531
264,10138.4228515625,10175.9970703125,37.573631286621094,12.139998083114625,12.177572301864624,234.1028194775531
265,10176.0,10213.568359375,37.568511962890625,12.177575231552124,12.215143590927124,234.13471981260778
266,10213.572265625,10251.1455078125,37.572608947753906,12.215147497177124,12.252720739364625,234.10918934161032
267,10251.1494140625,10288.7216796875,37.572608947753906,12.252724645614624,12.290296911239624,234.10918934161032
268,10288.724609375,10326.30078125,37.575679779052734,12.290299840927124,12.327876012802124,234.0900570243721
269,10326.3046875,10363.8720703125,37.56748962402344,12.327879919052124,12.365447301864624,234.141091412803
270,10363.8759765625,10401.4482421875,37.57158279418945,12.365451208114624,12.403023473739625,234.115583322413
271,10401.4521484375,10439.0224609375,37.570560455322266,12.403027379989624,12.440597692489623,234.12195388109893
272,10439.0263671875,10476.5966796875,37.56953430175781,12.440601598739624,12.478171911239624,234.12834855917941
273,10476.6005859375,10514.173828125,37.573631286621094,12.478175817489625,12.515749059677123,234.1028194775531
274,10514.177734375,10551.7490234375,37.570560455322266,12.515752965927124,12.553324254989624,234.12195388109893
275,10551.7529296875,10589.326171875,37.573631286621094,12.553328161239625,12.590901403427123,234.1028194775531
276,10589.330078125,10626.900390625,37.56953430175781,12.590905309677124,12.628475622177124,234.12834855917941
277,10626.904296875,10664.4736328125,37.56953430175781,12.628479528427125,12.666048864364624,234.12834855917941
278,10664.4775390625,10702.052734375,37.57465744018555,12.666052770614623,12.703627965927124,234.09642619391408
279,10702.056640625,10739.6318359375,37.575679779052734,12.703631872177125,12.741207067489624,234.0900570243721
280,10739.6357421875,10777.2060546875,37.56953430175781,12.741210973739625,12.778781286239624,234.12834855917941
281,10777.2099609375,10814.7822265625,37.572608947753906,12.778785192489623,12.816357458114624,234.10918934161032
282,10814.7861328125,10852.3583984375,37.57158279418945,12.816361364364624,12.853933629989625,234.115583322413
283,10852.3623046875,10889.9326171875,37.570560455322266,12.853937536239624,12.891507848739623,234.12195388109893
284,10889.935546875,10927.51171875,37.575679779052734,12.891510778427124,12.929086950302125,234.0900570243721
285,10927.515625,10965.08984375,37.57465744018555,12.929090856552124,12.966665075302124,234.09642619391408
286,10965.0947265625,11002.662109375,37.56748962402344,12.966669958114624,13.004237340927125,234.141091412803
287,11002.666015625,11040.2373046875,37.57158279418945,13.004241247177124,13.041812536239624,234.115583322413
288,11040.2412109375,11077.814453125,37.572608947753906,13.041816442489624,13.079389684677125,234.10918934161032
289,11077.818359375,11115.384765625,37.566463470458984,13.079393590927124,13.116959997177124,234.14748713636445
290,11115.388671875,11152.9619140625,37.572608947753906,13.116963903427123,13.154537145614624,234.10918934161032
291,11152.9658203125,11190.541015625,37.575679779052734,13.154541051864625,13.192116247177124,234.0900570243721
292,11190.544921875,11228.1201171875,37.57465744018555,13.192120153427124,13.229695348739623,234.09642619391408
293,11228.1240234375,11265.6923828125,37.568511962890625,13.229699254989624,13.267267614364624,234.13471981260778
294,11265.6962890625,11303.265625,37.568511962890625,13.267271520614624,13.304840856552124,234.13471981260778
295,11303.26953125,11340.8408203125,37.57158279418945,13.304844762802125,13.342416051864625,234.115583322413
296,11340.8447265625,11378.419921875,37.57465744018555,13.342419958114624,13.379995153427124,234.09642619391408
297,11378.423828125,11415.9970703125,37.573631286621094,13.379999059677123,13.417572301864624,234.1028194775531
298,11416.0009765625,11453.576171875,37.575679779052734,13.417576208114625,13.455151403427124,234.0900570243721
