status,error,run_timestamp_utc,model,batch_size,variant,dtype,steps_per_run,repeat,warmup,probe_repeat,target_timed_seconds,total_time_s,iter_time_ms,probe_iter_ms,gemm_total_ms,gemm_iter_time_ms,gemm_tflops_s_raw,effective_tflops_s,gemm_flops_per_step,attention_flops_per_step,effective_flops_per_step,avg_power_watts,max_power_watts,avg_gpu_clock_mhz,max_gpu_clock_mhz,monitor_sample_count,monitor_csv,timeline_plot,kernel_profile_csv,kernel_profile_error,hidden_size,intermediate_size,num_layers,canonical_num_layers,num_heads,num_kv_heads,head_dim,q_size,kv_size,rope_theta,eps,description
ok,,2026-04-27T15:03:17.880280Z,70B,128,with_norm,bfloat16,1,1672,20,10,3.0,2.9913101859856397,1.7890611160201195,1.7946392996236682,2888.7798704244196,1.727739156952404,126.78032515184479,122.58601047228487,219043332096.0,270532608.0,219313864704.0,359.32254237288134,367.08,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=128__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=128.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=128__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:24.197206Z,70B,256,without_norm,bfloat16,1,1443,20,10,3.0,2.996343403006904,2.0764680547518393,2.07957070088014,2834.707873173058,1.9644545205634498,223.00677343568478,211.49595791517487,438086664192.0,1077936128.0,439164600320.0,387.2695254237288,389.46,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=256__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=256.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=256__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:30.424780Z,70B,256,with_norm,bfloat16,1,1353,20,10,3.0,3.014759361045435,2.2282035188805875,2.2177812992595136,2801.9652792289853,2.070927774744261,211.54125679061855,197.09357632673922,438086664192.0,1077936128.0,439164600320.0,395.4422297297297,463.14,1314.070945945946,1410.0,296,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=256__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=256.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=256__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:36.681177Z,70B,512,without_norm,bfloat16,1,775,20,10,3.0,2.993853058083914,3.8630362039792443,3.868756804149598,2808.054909978062,3.623296658036209,241.81661372957444,227.92348758757086,876173328384.0,4303355904.0,880476684288.0,377.08230508474577,428.54,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=512__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=512.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=512__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:42.888703Z,70B,512,with_norm,bfloat16,1,713,20,10,3.0,2.958620145916939,4.149537371552508,4.208835097961128,2729.24671863392,3.8278355100054977,228.89524016739728,212.1867103364774,876173328384.0,4303355904.0,880476684288.0,399.48318493150686,434.48,1324.5719178082193,1335.0,292,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=512__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=512.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=512__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:49.006822Z,70B,1024,without_norm,bfloat16,1,420,20,10,3.0,2.980878618895076,7.097330044988277,7.141187298111618,2764.6636809408665,6.58253257366873,266.2116194878686,249.32520989601562,1752346656768.0,17196646400.0,1769543303168.0,378.3195563139932,382.66,1409.8976109215016,1410.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=1024__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=1024.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=1024__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:03:55.277055Z,70B,1024,with_norm,bfloat16,1,383,20,10,3.0,2.952005745959468,7.707586804071719,7.8303169924765825,2696.9786257073283,7.041719649366392,248.85209068578504,229.58460905470386,1752346656768.0,17196646400.0,1769543303168.0,397.6857931034483,413.39,1308.5689655172414,1320.0,290,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=1024__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=1024.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=1024__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:01.467713Z,70B,2048,without_norm,bfloat16,1,221,20,10,3.0,2.98837006802205,13.522036506887105,13.582406903151423,2726.208222657442,12.335783812929602,284.1078740260184,264.2683550576096,3504693313536.0,68753031168.0,3573446344704.0,384.33459183673466,389.59,1410.0,1410.0,294,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=2048__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=2048.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=2048__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:07.915916Z,70B,2048,with_norm,bfloat16,1,201,20,10,3.0,2.990909519023262,14.880146860812248,14.921757800038904,2685.425856232643,13.360327642948473,262.32091062420636,240.1485938364549,3504693313536.0,68753031168.0,3573446344704.0,398.4799661016949,410.23,1294.5254237288136,1305.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=2048__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=2048.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=2048__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:14.388571Z,70B,4096,without_norm,bfloat16,1,109,20,10,3.0,2.9966548490338027,27.492246321411034,27.506019198335707,2675.066592723131,24.541895346083773,285.6090178948021,264.95949285915367,7009386627072.0,274945015808.0,7284331642880.0,382.7571186440678,392.62,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=4096__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=4096.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=4096__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:21.280147Z,70B,4096,with_norm,bfloat16,1,98,20,10,3.0,2.972898230073042,30.335696225235125,30.591465102043003,2618.0566433370113,26.714863707520525,262.3777797937551,240.12409633837376,7009386627072.0,274945015808.0,7284331642880.0,396.0259246575343,408.93,1290.1541095890411,1305.0,292,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=4096__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=4096.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=4096__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:28.184480Z,70B,8192,without_norm,bfloat16,1,54,20,10,3.0,3.008732671965845,55.717271703071205,55.73307740269229,2566.9218504428864,47.535589823016416,294.91110358235636,271.34169778120446,14018773254144.0,1099645845504.0,15118419099648.0,389.03310810810814,403.62,1410.0,1410.0,296,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=8192__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=8192.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=8192__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:35.999659Z,70B,8192,with_norm,bfloat16,1,48,20,10,3.0,2.9729857300408185,61.937202709183715,62.0970748947002,2502.5256997942924,52.13595207904776,268.8887935313609,244.0927009673674,14018773254144.0,1099645845504.0,15118419099648.0,397.25187713310584,421.49,1280.8873720136519,1290.0,293,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=8192__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=8192.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=8192__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:43.890201Z,70B,16384,without_norm,bfloat16,1,25,20,10,3.0,3.001700822962448,120.06803291849792,120.07514090510085,2361.189762890339,94.44759051561356,296.85825075286584,270.14568879349787,28037546508288.0,4398314946560.0,32435861454848.0,383.29738983050845,409.2,1410.0,1410.0,295,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=16384__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=16384__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:04:53.696079Z,70B,16384,with_norm,bfloat16,1,22,20,10,3.0,2.9410387889947742,133.6835813179443,134.31127100484446,2287.4143995046616,103.97338179566644,269.66081148912474,242.63160169014824,28037546508288.0,4398314946560.0,32435861454848.0,398.3039446366782,440.23,1279.8269896193772,1305.0,289,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=16384__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=16384.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=16384__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:05:03.777636Z,70B,32768,without_norm,bfloat16,1,11,20,10,3.0,3.0664026270387694,278.76387518534267,279.2180265998468,2083.974780678749,189.45225278897718,295.98535879663393,264.266006070278,56075093016576.0,17592722915328.0,73667815931904.0,366.17741721854304,430.14,1404.1390728476822,1410.0,302,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=32768__without_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=32768__without_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
ok,,2026-04-27T15:05:18.716794Z,70B,32768,with_norm,bfloat16,1,10,20,10,3.0,3.0869404170662165,308.69404170662165,308.7938025011681,2079.1065561771393,207.91065561771393,269.70764365094146,238.6434656290413,56075093016576.0,17592722915328.0,73667815931904.0,405.1336513157895,452.74,1277.467105263158,1320.0,304,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/monitor/70B__batch_size=32768__with_norm.csv,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/plots/timeline/70B__batch_size=32768.png,/home/cage/wattserve/results/state_chain_block_sweep/20260427T145456Z/kernel_profile/70B__batch_size=32768__with_norm.csv,,8192,28672,20,80,64,8,128,8192,1024,10000.0,1e-06,state-chain full block: q/k/v -> RoPE -> causal attention -> o -> optional fused_add_norm_1 -> gate/up -> silu_and_mul -> down -> optional fused_add_norm_2
