shape_name,target_gemm_phase_ms,estimated_gemm_unit_ms,requested_gemm_steps,status,error,run_timestamp_utc,m,n,k,dtype,gemm_steps_per_phase,norm_steps_per_phase,cycles,target_active_s,analysis_window_s,probe_cycle_ms,active_cuda_ms,active_wall_s,tail_start_cuda_ms,tail_end_cuda_ms,tail_window_cuda_ms,gemm_phase_count_total,norm_phase_count_total,gemm_phase_count_tail,norm_phase_count_tail,gemm_phase_cuda_total_ms_tail,norm_phase_cuda_total_ms_tail,avg_gemm_phase_ms_tail,avg_norm_phase_ms_tail,gemm_units_tail,norm_units_tail,gemm_flops_per_unit,gemm_tflops_s_tail,avg_power_watts_tail,max_power_watts_tail,min_power_watts_tail,avg_gpu_clock_mhz_tail,max_gpu_clock_mhz_tail,min_gpu_clock_mhz_tail,monitor_sample_count_tail,avg_gemm_phase_power_watts_tail,avg_norm_phase_power_watts_tail,avg_gemm_phase_clock_mhz_tail,avg_norm_phase_clock_mhz_tail,monitor_csv,phase_events_csv,eps,source_run
llama7b_s8192,240.0,5.5091203053792315,44,ok,,2026-04-29T11:39:23.245331Z,8192,4096,11008,bfloat16,44,1,179,30.0,20.0,251.64492797851562,41062.3828125,41.06249928474426,21062.3828125,41062.3828125,20000.0,179,179,87,88,19940.253646850586,16.57344000041485,229.1983177798918,0.18833454545925965,3828,88,1477468749824.0,283.6348260404178,331.6054707379135,334.49,330.12,1410.0,1410.0,1410.0,1965,331.60549452546456,331.6,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/monitor/g44_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/phase_events/g44_n1.csv,1e-06,20260429T112339Z
llama7b_s8192,270.0,5.5091203053792315,49,ok,,2026-04-29T11:40:05.765569Z,8192,4096,11008,bfloat16,49,1,161,30.0,20.0,279.64007568359375,41129.88671875,41.13000440597534,21129.88671875,41129.88671875,20000.0,161,161,78,79,19908.81997680664,14.873600050807,255.2412817539313,0.18827341836464556,3822,79,1477468749824.0,283.63738124137103,331.67906313645625,333.82,329.79,1410.0,1410.0,1410.0,1964,331.6804284023669,331.96500000000003,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/monitor/g49_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/phase_events/g49_n1.csv,1e-06,20260429T112339Z
llama7b_s8192,300.0,5.5091203053792315,54,ok,,2026-04-29T11:40:48.355277Z,8192,4096,11008,bfloat16,54,1,146,30.0,20.0,309.4261779785156,41100.19140625,41.10031509399414,21100.19140625,41100.19140625,20000.0,146,146,71,72,19971.18145751953,13.572096064686775,281.2842458805568,0.18850133423176077,3834,72,1477468749824.0,283.6394631371386,331.4780906313645,333.82,330.12,1410.0,1410.0,1410.0,1964,331.47711155823833,331.7266666666667,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/monitor/g54_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T112339Z/llama7b_s8192/phase_events/g54_n1.csv,1e-06,20260429T112339Z
llama7b_s8192,450.0,5.583530426025391,81,ok,,2026-04-29T08:58:36.226341Z,8192,4096,11008,bfloat16,81,1,98,30.0,20.0,463.31494140625,41345.0390625,41.34518122673035,21345.0390625,41345.0390625,20000.0,98,98,47,48,19817.11557006836,9.03270399570465,421.64075680996507,0.1881813332438469,3807,48,1477468749824.0,283.8315955060338,334.6452422233554,336.72,332.69,1410.0,1410.0,1410.0,1961,334.63863543133914,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g81_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g81_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,540.0,5.583530426025391,97,ok,,2026-04-29T08:59:19.206588Z,8192,4096,11008,bfloat16,97,1,82,30.0,20.0,553.3665161132812,41431.23828125,41.431360721588135,21431.23828125,41431.23828125,20000.0,82,82,39,40,19695.936645507812,7.5304960161447525,505.02401655148236,0.1882624004036188,3783,40,1477468749824.0,283.77753143610835,377.01071865443424,379.76,374.28,1410.0,1410.0,1410.0,1962,376.9988323434502,376.32,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g97_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g97_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,600.0,5.583530426025391,107,ok,,2026-04-29T09:00:02.325591Z,8192,4096,11008,bfloat16,107,1,75,30.0,20.0,604.3279418945312,41826.80859375,41.82694101333618,21826.80859375,41826.80859375,20000.0,75,75,35,36,19511.625732421875,6.788096040487289,557.4750209263393,0.18855822334686914,3745,36,1477468749824.0,283.5806992185516,370.5644433094995,376.0,368.48,1410.0,1410.0,1410.0,1958,370.550086021037,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g107_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g107_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,660.0,5.583530426025391,118,ok,,2026-04-29T09:00:45.940101Z,8192,4096,11008,bfloat16,118,1,69,30.0,20.0,661.4517822265625,42423.3203125,42.42345380783081,22423.3203125,42423.3203125,20000.0,69,69,32,33,19666.5478515625,6.2167040556669235,614.5796203613281,0.18838497138384616,3776,33,1477468749824.0,283.6757137777071,371.8597246302907,377.65,368.42,1410.0,1410.0,1410.0,1961,371.88474806803976,370.225,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g118_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g118_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,800.0,5.583530426025391,143,ok,,2026-04-29T09:01:30.152234Z,8192,4096,11008,bfloat16,143,1,57,30.0,20.0,792.474609375,42475.06640625,42.47518515586853,22475.06640625,42475.06640625,20000.0,57,57,26,27,19369.095092773438,5.088256016373634,744.9651958759015,0.18845392653235682,3718,27,1477468749824.0,283.6079220807348,371.2519724770642,377.71,368.8,1410.0,1410.0,1410.0,1962,371.2661586856878,369.66,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g143_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g143_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,1000.0,5.583530426025391,179,ok,,2026-04-29T09:02:14.572020Z,8192,4096,11008,bfloat16,179,1,46,30.0,20.0,982.7747802734375,42898.46875,42.89862036705017,22898.46875,42898.46875,20000.0,46,46,21,22,19578.710998535156,4.150271996855736,932.3195713588169,0.18864872712980618,3759,22,1477468749824.0,283.66550949160757,372.21670582226767,378.04,368.8,1410.0,1410.0,1410.0,1958,372.25473637496617,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g179_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g179_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,1400.0,5.583530426025391,251,ok,,2026-04-29T09:02:59.594664Z,8192,4096,11008,bfloat16,251,1,34,30.0,20.0,1356.3770751953125,44468.5234375,44.46883702278137,24468.5234375,44468.5234375,20000.0,34,34,15,16,19615.919189453125,3.0187520384788513,1307.7279459635417,0.1886720024049282,3765,16,1477468749824.0,283.5793617093527,370.8582008154944,376.59,368.21,1410.0,1410.0,1410.0,1962,370.87269409378877,375.73,1410.0,1410.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g251_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g251_n1.csv,1e-06,20260429T084814Z
llama7b_s8192,1800.0,5.583530426025391,322,ok,,2026-04-29T09:03:46.545010Z,8192,4096,11008,bfloat16,322,1,27,30.0,20.0,1727.0076904296875,45303.30078125,45.30354309082031,25303.30078125,45303.30078125,20000.0,27,27,11,12,18454.358032226562,2.260992005467415,1677.6689120205965,0.1884160004556179,3542,12,1477468749824.0,283.5749855258016,370.30970903522206,375.73,368.48,1410.0,1410.0,1410.0,1959,370.3500050830211,0.0,1410.0,0.0,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/monitor/g322_n1.csv,/home/cage/wattserve/results/two_gemm_norm_shape_n1_sweep/20260429T084814Z/llama7b_s8192/phase_events/g322_n1.csv,1e-06,20260429T084814Z
