unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
183,5796.49658203125,5826.1728515625,29.676544189453125,7.7978612899780275,7.8275375595092775,296.3988315504095
184,5826.17578125,5855.85888671875,29.682687759399414,7.827540489196777,7.857223594665528,296.3374844457137
185,5855.86181640625,5885.54541015625,29.683712005615234,7.8572265243530275,7.886910118103027,296.3272592236461
186,5885.54833984375,5915.234375,29.685760498046875,7.886913047790527,7.916599082946777,296.3068108963125
187,5915.23828125,5944.92333984375,29.684736251831055,7.916602989196777,7.946288047790527,296.31703470720333
188,5944.92626953125,5974.61083984375,29.684736251831055,7.946290977478028,7.975975547790528,296.31703470720333
189,5974.615234375,6004.29248046875,29.677568435668945,7.975979942321778,8.005657188415526,296.38860209437274
190,6004.2958984375,6033.96728515625,29.671424865722656,8.005660606384279,8.035331993103028,296.4499703676016
191,6033.97021484375,6063.64990234375,29.679616928100586,8.035334922790527,8.065014610290527,296.368145300416
192,6063.65283203125,6093.3408203125,29.687807083129883,8.065017539978028,8.094705528259277,296.2863844263656
193,6093.3447265625,6123.03076171875,29.685760498046875,8.094709434509276,8.124395469665528,296.3068108963125
194,6123.03369140625,6152.71923828125,29.685760498046875,8.124398399353026,8.154083946228027,296.3068108963125
195,6152.72265625,6182.40625,29.683712005615234,8.154087364196776,8.183770957946777,296.3272592236461
196,6182.4091796875,6212.07861328125,29.669376373291016,8.183773887634278,8.213443321228027,296.47043845944887
197,6212.08251953125,6241.76953125,29.686784744262695,8.213447227478028,8.243134239196777,296.2965877909006
198,6241.7724609375,6271.46435546875,29.691904067993164,8.243137168884278,8.272829063415529,296.24550187368686
199,6271.46728515625,6301.14599609375,29.678592681884766,8.272831993103027,8.302510704040527,296.37837334439934
200,6301.1494140625,6330.84423828125,29.694976806640625,8.302514122009278,8.332208946228027,296.2148473623643
201,6330.84716796875,6360.53173828125,29.684736251831055,8.332211875915528,8.361896446228027,296.31703470720333
202,6360.53515625,6390.21142578125,29.676544189453125,8.361899864196777,8.391576133728027,296.3988315504095
203,6390.21484375,6419.8984375,29.683712005615234,8.391579551696777,8.421263145446776,296.3272592236461
204,6419.90234375,6449.5849609375,29.682687759399414,8.421267051696777,8.450949668884277,296.3374844457137
205,6449.58837890625,6479.27001953125,29.681663513183594,8.450953086853026,8.480634727478026,296.3477103734793
206,6479.27294921875,6508.947265625,29.674495697021484,8.480637657165527,8.510311973571778,296.4192925809651
207,6508.95166015625,6538.62109375,29.669376373291016,8.510316368103027,8.539985801696776,296.47043845944887
208,6538.6240234375,6568.29345703125,29.669376373291016,8.539988731384277,8.569658164978026,296.47043845944887
209,6568.29736328125,6597.962890625,29.665279388427734,8.569662071228027,8.599327598571778,296.511383123508
210,6597.9658203125,6627.63720703125,29.671424865722656,8.599330528259276,8.629001914978026,296.4499703676016
211,6627.64013671875,6657.3095703125,29.669376373291016,8.629004844665527,8.658674278259276,296.47043845944887
212,6657.31298828125,6686.9892578125,29.676544189453125,8.658677696228027,8.688353965759276,296.3988315504095
213,6686.9921875,6716.66064453125,29.668352127075195,8.688356895446777,8.718025352478026,296.4806735653082
214,6716.66357421875,6746.34423828125,29.680639266967773,8.718028282165527,8.747708946228027,296.357937007016
215,6746.34765625,6776.02392578125,29.676544189453125,8.747712364196778,8.777388633728027,296.3988315504095
216,6776.0283203125,6805.69873046875,29.670400619506836,8.777393028259278,8.807063438415527,296.46020406023774
217,6805.70263671875,6835.3759765625,29.673471450805664,8.807067344665526,8.836740684509277,296.4295241556302
218,6835.37939453125,6865.0556640625,29.676544189453125,8.836744102478027,8.866420372009276,296.3988315504095
219,6865.05859375,6894.74462890625,29.685760498046875,8.866423301696777,8.896109336853026,296.3068108963125
220,6894.74755859375,6924.42724609375,29.679616928100586,8.896112266540527,8.925791954040527,296.368145300416
221,6924.43017578125,6954.1181640625,29.687807083129883,8.925794883728027,8.955482872009277,296.2863844263656
222,6954.1220703125,6983.8037109375,29.681663513183594,8.955486778259278,8.985168418884278,296.3477103734793
223,6983.80712890625,7013.484375,29.677568435668945,8.985171836853027,9.014849082946778,296.38860209437274
224,7013.48779296875,7043.1669921875,29.679616928100586,9.014852500915527,9.044531700134279,296.368145300416
225,7043.17041015625,7072.8447265625,29.674495697021484,9.044535118103028,9.074209434509278,296.4192925809651
226,7072.84765625,7102.5283203125,29.680639266967773,9.074212364196777,9.103893028259277,296.357937007016
227,7102.53173828125,7132.19970703125,29.668352127075195,9.103896446228028,9.133564414978029,296.4806735653082
228,7132.2041015625,7161.87158203125,29.667327880859375,9.133568809509278,9.163236289978027,296.4909093778891
229,7161.87548828125,7191.5458984375,29.670400619506836,9.163240196228028,9.192910606384277,296.46020406023774
230,7191.5498046875,7221.21826171875,29.668352127075195,9.192914512634278,9.222582969665527,296.4806735653082
231,7221.22119140625,7250.88671875,29.665279388427734,9.222585899353028,9.252251426696777,296.511383123508
232,7250.8896484375,7280.55419921875,29.664255142211914,9.252254356384277,9.281918907165528,296.5216210566924
233,7280.55712890625,7310.21826171875,29.661184310913086,9.281921836853027,9.311582969665526,296.5523200289646
234,7310.22119140625,7339.8916015625,29.670400619506836,9.311585899353027,9.341256309509276,296.46020406023774
235,7339.89501953125,7369.56103515625,29.666303634643555,9.341259727478027,9.370925743103028,296.5011458972646
236,7369.56494140625,7399.2314453125,29.666303634643555,9.370929649353027,9.400596153259277,296.5011458972646
237,7399.234375,7428.90576171875,29.671424865722656,9.400599082946776,9.430270469665526,296.4499703676016
