Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
15671655914,18817088,15740,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15690488170,18737824,15776,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15709227306,3104,15785,,,,,,,,,,0.008,2639.167,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15709231882,18815967,15789,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15728062953,18737248,15825,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15746801737,3168,15834,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15746806153,18812768,15838,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15765634889,18737376,15874,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15784373673,3136,15883,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15784379177,18814655,15887,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15803209000,18737440,15923,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15821947752,3136,15932,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15821952296,18815072,15936,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15840783272,18739264,15972,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15859523880,3136,15981,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15859528424,18812704,15985,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15878356904,18736864,16021,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15897094984,3136,16030,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15897099432,18820991,16034,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15915935399,18739584,16070,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15934676263,3136,16079,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15934681863,18813760,16083,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15953511463,18737632,16119,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15972250471,3168,16128,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
15972255015,18818591,16132,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
15991089350,18737568,16168,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16009828102,3136,16177,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16009832710,18814976,16181,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16028664198,18739328,16217,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16047404934,3136,16226,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16047409350,18817312,16230,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16066242885,18737792,16266,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16084982245,3104,16275,,,,,,,,,,0.008,2639.167,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16084987749,18814112,16279,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16103818085,18738592,16315,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16122557925,3264,16324,,,,,,,,,,0.008,2509.799,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16122562501,18816000,16328,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16141393445,18737633,16364,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16160132326,3104,16373,,,,,,,,,,0.008,2639.167,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16160136870,18816289,16377,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16178969063,18738690,16413,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16197708937,3136,16422,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16197713385,18814914,16426,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16216544075,18738978,16462,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16235284301,3232,16471,,,,,,,,,,0.008,2534.646,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16235289901,18813090,16475,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16254118191,18739234,16511,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16272858993,3168,16520,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16272863537,18814946,16524,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16291694483,18737666,16560,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16310433461,3104,16569,,,,,,,,,,0.008,2639.167,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16310438037,18813985,16573,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16329268022,18739171,16609,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16348008761,3327,16618,,,,,,,,,,0.008,2462.278,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16348013496,18818018,16622,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16366846618,18739714,16658,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16385587868,3136,16667,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16385593404,18812706,16671,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16404422046,18739010,16707,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16423162368,3168,16716,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16423166944,18817058,16720,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16441999842,18736258,16756,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16460737636,3168,16765,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16460742212,18815201,16769,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16479573445,18739299,16805,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16498314248,3168,16814,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16498318696,18820129,16818,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16517154985,18737474,16854,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16535893675,3136,16863,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16535899275,18817250,16867,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16554732365,18739490,16903,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16573473423,3136,16912,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16573477967,18821634,16916,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16592315697,18738146,16952,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16611055027,3264,16961,,,,,,,,,,0.008,2509.799,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16611059603,18816545,16965,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16629891828,18738178,17001,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16648631286,3136,17010,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16648635734,18820642,17014,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16667472792,18738434,17050,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16686212442,3136,17059,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16686217978,18816450,17063,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16705050492,18739266,17099,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16723791038,3264,17108,,,,,,,,,,0.008,2509.799,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16723795582,18814850,17112,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16742626304,18738178,17148,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16761365730,3168,17157,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16761370306,18815521,17161,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16780201091,18737666,17197,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16798939973,3136,17206,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16798944421,18815010,17210,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16817775623,18738178,17246,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16836515113,3136,17255,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16836520713,18818050,17259,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16855354667,18737346,17295,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16874093549,3136,17304,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16874098125,18817858,17308,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16892931023,18737474,17344,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16911669873,3328,17353,,,,,,,,,,0.008,2461.532,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16911674481,18814817,17357,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16930504754,18736483,17393,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16949242485,3135,17402,,,,,,,,,,0.008,2613.076,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16949246932,18818978,17406,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16968081718,18738722,17442,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
16986821752,3264,17451,,,,,,,,,,0.008,2509.799,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
16986827256,18815170,17455,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17005657690,18738882,17491,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17024397884,3136,17500,,,,,,,,,,0.008,2612.240,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17024402428,18820514,17504,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17043239006,18737538,17540,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17061977952,3040,17549,,,,,,,,,,0.008,2694.734,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17061982240,18816705,17553,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17080814753,18737570,17589,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17099553827,3040,17598,,,,,,,,,,0.008,2694.734,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17099558275,18817218,17602,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17118390597,18737858,17638,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17137129671,3008,17647,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17137134983,18812962,17651,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17155963881,18738850,17687,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17174704107,3040,17696,,,,,,,,,,0.008,2694.734,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17174708395,18817474,17700,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17193541869,18737218,17736,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17212280271,3008,17745,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17212284559,18814273,17749,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17231114608,18737187,17785,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17249853075,3200,17794,,,,,,,,,,0.008,2560.000,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17249857523,18815681,17798,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17268689140,18738018,17834,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17287428566,3008,17843,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17287433814,18814146,17847,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17306263800,18738786,17883,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17325004122,3008,17892,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17325008378,18816674,17896,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17343839996,18737762,17932,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17362579006,3072,17941,,,,,,,,,,0.008,2666.660,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17362583294,18816162,17945,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17381415615,18738243,17981,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17400155170,3008,17990,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17400159682,18822785,17994,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17418998627,18737538,18030,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17437737509,3008,18039,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17437742821,18814946,18043,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17456572871,18737858,18079,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17475312009,3040,18088,,,,,,,,,,0.008,2694.734,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17475316297,18818050,18092,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17494150379,18738146,18128,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17512890029,3008,18137,,,,,,,,,,0.008,2723.398,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
17512894317,18814306,18141,32,64,3,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17531724526,18739651,18177,128,64,1,256,1,1,226,0.049,0.098,,,,,NVIDIA A100-SXM4-40GB (0),1,,7,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_64x3_nn
17550465521,3168,18186,,,,,,,,,,0.008,2585.854,Device,,NVIDIA A100-SXM4-40GB (0),1,,7,[CUDA memset]
