elapsed_seconds,power_watts,gpu_clock_mhz,mem_clock_mhz,temperature_c
8.862,209.02,1110,1215,42
8.872,209.02,1110,1215,42
8.882,209.02,1110,1215,42
8.892,209.02,1110,1215,42
8.902,209.02,1110,1215,42
8.912,208.7,1110,1215,42
8.923,208.7,1110,1215,42
8.933,208.7,1110,1215,42
8.943,208.7,1110,1215,42
8.953,208.7,1110,1215,42
8.963,208.7,1110,1215,42
8.974,208.7,1110,1215,42
8.984,208.7,1110,1215,42
8.994,208.7,1110,1215,42
9.004,208.7,1110,1215,42
9.014,210.48,1110,1215,42
9.024,210.48,1110,1215,42
9.035,210.48,1110,1215,42
9.045,210.48,1110,1215,42
9.055,210.48,1110,1215,42
9.065,210.48,1110,1215,42
9.075,210.48,1110,1215,42
9.086,210.48,1110,1215,42
9.096,210.48,1110,1215,42
9.106,210.48,1110,1215,42
9.116,208.43,1110,1215,42
9.126,208.43,1110,1215,42
9.136,208.43,1110,1215,42
9.147,208.43,1110,1215,42
9.157,208.43,1110,1215,42
9.167,208.43,1110,1215,42
9.177,208.43,1110,1215,42
9.187,208.43,1110,1215,42
9.198,208.43,1110,1215,42
9.208,209.02,1110,1215,42
9.218,209.02,1110,1215,42
9.228,209.02,1110,1215,42
9.238,209.02,1110,1215,42
9.248,209.02,1110,1215,42
9.259,209.02,1110,1215,42
9.269,209.02,1110,1215,42
9.279,209.02,1110,1215,42
9.289,209.02,1110,1215,42
9.299,209.02,1110,1215,42
9.31,211.35,1110,1215,42
9.32,211.35,1110,1215,42
9.33,211.35,1110,1215,42
9.34,211.35,1110,1215,42
9.35,211.35,1110,1215,42
9.36,211.35,1110,1215,42
9.371,211.35,1110,1215,42
9.381,211.35,1110,1215,42
9.391,211.35,1110,1215,42
9.401,211.35,1110,1215,42
9.411,210.16,1110,1215,42
9.422,210.16,1110,1215,42
9.432,210.16,1110,1215,42
9.442,210.16,1110,1215,42
9.452,210.16,1110,1215,42
9.462,210.16,1110,1215,42
9.473,210.16,1110,1215,42
9.483,210.16,1110,1215,42
9.493,210.16,1110,1215,42
9.503,210.16,1110,1215,42
9.513,209.29,1110,1215,42
9.523,209.29,1110,1215,42
9.534,209.29,1110,1215,42
9.544,209.29,1110,1215,42
9.554,209.29,1110,1215,42
9.564,209.29,1110,1215,42
9.574,209.29,1110,1215,42
9.585,209.29,1110,1215,42
9.595,209.29,1110,1215,42
9.605,209.29,1110,1215,42
9.615,211.62,1110,1215,42
9.625,211.62,1110,1215,42
9.635,211.62,1110,1215,42
9.646,211.62,1110,1215,42
9.656,211.62,1110,1215,42
9.666,211.62,1110,1215,42
9.676,211.62,1110,1215,42
9.686,211.62,1110,1215,42
9.697,211.62,1110,1215,42
9.707,211.62,1110,1215,42
9.717,210.48,1110,1215,42
9.727,210.48,1110,1215,42
9.737,210.48,1110,1215,42
9.748,210.48,1110,1215,42
9.758,210.48,1110,1215,42
9.768,210.48,1110,1215,42
9.778,210.48,1110,1215,42
9.788,210.48,1110,1215,42
9.798,210.48,1110,1215,42
9.809,209.89,1110,1215,42
9.819,209.89,1110,1215,42
9.829,209.89,1110,1215,42
9.839,209.89,1110,1215,42
9.849,209.89,1110,1215,42
9.86,209.89,1110,1215,42
9.87,209.89,1110,1215,42
9.88,209.89,1110,1215,42
9.89,209.89,1110,1215,42
9.9,209.89,1110,1215,42
9.911,213.07,1110,1215,42
9.921,213.07,1110,1215,42
9.931,213.07,1110,1215,42
9.941,213.07,1110,1215,42
9.951,213.07,1110,1215,42
9.961,213.07,1110,1215,42
9.972,213.07,1110,1215,42
9.982,213.07,1110,1215,42
9.992,213.07,1110,1215,42
10.002,213.07,1110,1215,42
10.012,209.89,1110,1215,42
10.023,209.89,1110,1215,42
10.033,209.89,1110,1215,42
10.043,209.89,1110,1215,42
10.053,209.89,1110,1215,42
10.063,209.89,1110,1215,42
10.074,209.89,1110,1215,42
10.084,209.89,1110,1215,42
10.094,209.89,1110,1215,42
10.104,209.89,1110,1215,42
10.114,209.56,1110,1215,42
10.124,209.56,1110,1215,42
10.135,209.56,1110,1215,42
10.145,209.56,1110,1215,42
10.155,209.56,1110,1215,42
10.165,209.56,1110,1215,42
10.175,209.56,1110,1215,42
10.186,209.56,1110,1215,42
10.196,209.56,1110,1215,42
10.206,209.56,1110,1215,42
10.216,211.62,1110,1215,42
10.226,211.62,1110,1215,42
10.236,211.62,1110,1215,42
10.247,211.62,1110,1215,42
10.257,211.62,1110,1215,42
10.267,211.62,1110,1215,42
10.277,211.62,1110,1215,42
10.287,211.62,1110,1215,42
10.298,211.62,1110,1215,42
10.308,211.62,1110,1215,42
10.318,209.56,1110,1215,42
10.328,209.56,1110,1215,42
10.338,209.56,1110,1215,42
10.348,209.56,1110,1215,42
10.359,209.56,1110,1215,42
10.369,209.56,1110,1215,42
10.379,209.56,1110,1215,42
10.389,209.56,1110,1215,42
10.399,209.56,1110,1215,42
10.41,209.89,1110,1215,42
10.42,209.89,1110,1215,42
10.43,209.89,1110,1215,42
10.44,209.89,1110,1215,42
10.45,209.89,1110,1215,42
10.46,209.89,1110,1215,42
10.471,209.89,1110,1215,42
10.481,209.89,1110,1215,42
10.491,209.89,1110,1215,42
10.501,209.89,1110,1215,42
10.511,211.88,1110,1215,42
10.522,211.88,1110,1215,42
10.532,211.88,1110,1215,42
10.542,211.88,1110,1215,42
10.552,211.88,1110,1215,42
10.562,211.88,1110,1215,42
10.573,211.88,1110,1215,42
10.583,211.88,1110,1215,42
10.593,211.88,1110,1215,42
10.603,211.88,1110,1215,42
10.613,210.16,1110,1215,42
10.623,210.16,1110,1215,42
10.634,210.16,1110,1215,42
10.644,210.16,1110,1215,42
10.654,210.16,1110,1215,42
10.664,210.16,1110,1215,42
10.674,210.16,1110,1215,42
10.685,210.16,1110,1215,42
10.695,210.16,1110,1215,42
10.705,210.16,1110,1215,42
10.715,211.02,1110,1215,42
10.725,211.02,1110,1215,42
10.736,211.02,1110,1215,42
10.746,211.02,1110,1215,42
10.756,211.02,1110,1215,42
10.766,211.02,1110,1215,42
10.776,211.02,1110,1215,42
10.786,211.02,1110,1215,42
10.797,211.02,1110,1215,42
10.807,211.02,1110,1215,42
10.817,211.02,1110,1215,42
10.827,211.02,1110,1215,42
10.837,211.02,1110,1215,42
10.848,211.02,1110,1215,42
10.858,211.02,1110,1215,42
10.868,211.02,1110,1215,42
10.878,211.02,1110,1215,42
10.888,211.02,1110,1215,42
10.898,211.02,1110,1215,42
10.909,209.89,1110,1215,42
10.919,209.89,1110,1215,42
10.929,209.89,1110,1215,42
10.939,209.89,1110,1215,42
10.949,209.89,1110,1215,42
10.96,209.89,1110,1215,42
10.97,209.89,1110,1215,42
10.98,209.89,1110,1215,42
10.99,209.89,1110,1215,42
11.0,209.89,1110,1215,42
11.01,210.16,1110,1215,42
11.021,210.16,1110,1215,42
11.031,210.16,1110,1215,42
11.041,210.16,1110,1215,42
11.051,210.16,1110,1215,42
11.061,210.16,1110,1215,42
11.072,210.16,1110,1215,42
11.082,210.16,1110,1215,42
11.092,210.16,1110,1215,42
11.102,210.16,1110,1215,42
11.112,210.48,1110,1215,42
11.122,210.48,1110,1215,42
11.133,210.48,1110,1215,42
11.143,210.48,1110,1215,42
11.153,210.48,1110,1215,42
11.163,210.48,1110,1215,42
11.174,210.48,1110,1215,42
11.184,210.48,1110,1215,42
11.194,210.48,1110,1215,42
11.204,210.48,1110,1215,42
11.214,210.16,1110,1215,42
11.224,210.16,1110,1215,42
11.235,210.16,1110,1215,42
11.245,210.16,1110,1215,42
11.255,210.16,1110,1215,42
11.265,210.16,1110,1215,42
11.275,210.16,1110,1215,42
11.286,210.16,1110,1215,42
11.296,210.16,1110,1215,42
11.306,210.16,1110,1215,42
11.316,211.35,1110,1215,42
11.326,211.35,1110,1215,42
11.337,211.35,1110,1215,42
11.347,211.35,1110,1215,42
11.357,211.35,1110,1215,42
11.367,211.35,1110,1215,42
11.377,211.35,1110,1215,42
11.387,211.35,1110,1215,42
11.398,211.35,1110,1215,42
11.408,210.75,1110,1215,42
11.418,210.75,1110,1215,42
11.428,210.75,1110,1215,42
11.438,210.75,1110,1215,42
11.449,210.75,1110,1215,42
11.459,210.75,1110,1215,42
11.469,210.75,1110,1215,42
11.479,210.75,1110,1215,42
11.489,210.75,1110,1215,42
11.499,210.75,1110,1215,42
11.51,210.48,1110,1215,42
11.52,210.48,1110,1215,42
11.53,210.48,1110,1215,42
11.54,210.48,1110,1215,42
11.55,210.48,1110,1215,42
11.561,210.48,1110,1215,42
11.571,210.48,1110,1215,42
11.581,210.48,1110,1215,42
11.591,210.48,1110,1215,42
11.601,210.48,1110,1215,42
11.612,211.02,1110,1215,42
11.622,211.02,1110,1215,42
11.632,211.02,1110,1215,42
11.642,211.02,1110,1215,42
11.652,211.02,1110,1215,42
11.662,211.02,1110,1215,42
11.673,211.02,1110,1215,42
11.683,211.02,1110,1215,42
11.693,211.02,1110,1215,42
11.703,211.02,1110,1215,42
11.713,210.75,1110,1215,43
11.724,210.75,1110,1215,43
11.734,210.75,1110,1215,43
11.744,210.75,1110,1215,43
11.754,210.75,1110,1215,43
11.764,210.75,1110,1215,43
11.775,210.75,1110,1215,43
11.785,210.75,1110,1215,43
11.795,210.75,1110,1215,43
11.805,210.75,1110,1215,43
11.815,210.75,1110,1215,43
11.825,210.75,1110,1215,43
11.836,210.75,1110,1215,43
11.846,210.75,1110,1215,43
11.856,210.75,1110,1215,43
11.866,210.75,1110,1215,43
11.876,210.75,1110,1215,43
11.887,210.75,1110,1215,43
11.897,210.75,1110,1215,43
11.907,210.75,1110,1215,43
11.917,211.35,1110,1215,43
11.927,211.35,1110,1215,43
11.937,211.35,1110,1215,43
11.948,211.35,1110,1215,43
11.958,211.35,1110,1215,43
11.968,211.35,1110,1215,43
11.978,211.35,1110,1215,43
11.988,211.35,1110,1215,43
11.999,211.35,1110,1215,43
12.009,210.48,1110,1215,43
12.019,210.48,1110,1215,43
12.029,210.48,1110,1215,43
12.039,210.48,1110,1215,43
12.049,210.48,1110,1215,43
12.06,210.48,1110,1215,43
12.07,210.48,1110,1215,43
12.08,210.48,1110,1215,43
12.09,210.48,1110,1215,43
12.1,210.48,1110,1215,43
12.111,211.02,1110,1215,43
12.121,211.02,1110,1215,43
12.131,211.02,1110,1215,43
12.141,211.02,1110,1215,43
12.151,211.02,1110,1215,43
12.161,211.02,1110,1215,43
12.172,211.02,1110,1215,43
12.182,211.02,1110,1215,43
12.192,211.02,1110,1215,43
12.202,211.02,1110,1215,43
12.212,209.56,1110,1215,43
12.223,209.56,1110,1215,43
12.233,209.56,1110,1215,43
12.243,209.56,1110,1215,43
12.253,209.56,1110,1215,43
12.263,209.56,1110,1215,43
12.273,209.56,1110,1215,43
12.284,209.56,1110,1215,43
12.294,209.56,1110,1215,43
12.304,209.56,1110,1215,43
12.314,209.02,1110,1215,43
12.324,209.02,1110,1215,43
12.335,209.02,1110,1215,43
12.345,209.02,1110,1215,43
12.355,209.02,1110,1215,43
12.365,209.02,1110,1215,43
12.375,209.02,1110,1215,43
12.385,209.02,1110,1215,43
12.396,209.02,1110,1215,43
12.406,209.02,1110,1215,43
12.416,210.75,1110,1215,43
12.426,210.75,1110,1215,43
12.436,210.75,1110,1215,43
12.447,210.75,1110,1215,43
12.457,210.75,1110,1215,43
12.467,210.75,1110,1215,43
12.477,210.75,1110,1215,43
12.487,210.75,1110,1215,43
12.497,210.75,1110,1215,43
12.508,210.48,1110,1215,43
12.518,210.48,1110,1215,43
12.528,210.48,1110,1215,43
12.538,210.48,1110,1215,43
12.548,210.48,1110,1215,43
12.559,210.48,1110,1215,43
12.569,210.48,1110,1215,43
12.579,210.48,1110,1215,43
12.589,210.48,1110,1215,43
12.599,210.48,1110,1215,43
12.609,209.89,1110,1215,43
12.62,209.89,1110,1215,43
12.63,209.89,1110,1215,43
12.64,209.89,1110,1215,43
12.65,209.89,1110,1215,43
12.66,209.89,1110,1215,43
12.671,209.89,1110,1215,43
12.681,209.89,1110,1215,43
12.691,209.89,1110,1215,43
12.701,209.89,1110,1215,43
12.711,212.48,1110,1215,43
12.722,212.48,1110,1215,43
12.732,212.48,1110,1215,43
12.742,212.48,1110,1215,43
12.752,212.48,1110,1215,43
12.762,212.48,1110,1215,43
12.772,212.48,1110,1215,43
12.783,212.48,1110,1215,43
12.793,212.48,1110,1215,43
12.803,212.48,1110,1215,43
12.813,210.16,1110,1215,43
12.823,210.16,1110,1215,43
12.834,210.16,1110,1215,43
12.844,210.16,1110,1215,43
12.854,210.16,1110,1215,43
12.864,210.16,1110,1215,43
12.875,210.16,1110,1215,43
12.885,210.16,1110,1215,43
12.895,210.16,1110,1215,43
12.905,210.16,1110,1215,43
12.915,209.56,1110,1215,43
12.925,209.56,1110,1215,43
12.936,209.56,1110,1215,43
12.946,209.56,1110,1215,43
12.956,209.56,1110,1215,43
12.966,209.56,1110,1215,43
12.976,209.56,1110,1215,43
12.987,209.56,1110,1215,43
12.997,209.56,1110,1215,43
13.007,209.56,1110,1215,43
13.017,213.07,1110,1215,43
13.027,213.07,1110,1215,43
13.037,213.07,1110,1215,43
13.048,213.07,1110,1215,43
13.058,213.07,1110,1215,43
13.068,213.07,1110,1215,43
13.078,213.07,1110,1215,43
13.088,213.07,1110,1215,43
13.099,213.07,1110,1215,43
13.109,210.48,1110,1215,43
13.119,210.48,1110,1215,43
13.129,210.48,1110,1215,43
13.139,210.48,1110,1215,43
13.15,210.48,1110,1215,43
13.16,210.48,1110,1215,43
13.17,210.48,1110,1215,43
13.18,210.48,1110,1215,43
13.19,210.48,1110,1215,43
13.2,210.48,1110,1215,43
13.211,209.56,1110,1215,43
13.221,209.56,1110,1215,43
13.231,209.56,1110,1215,43
13.241,209.56,1110,1215,43
13.251,209.56,1110,1215,43
13.262,209.56,1110,1215,43
13.272,209.56,1110,1215,43
13.282,209.56,1110,1215,43
13.292,209.56,1110,1215,43
13.302,209.56,1110,1215,43
13.313,213.07,1110,1215,43
13.323,213.07,1110,1215,43
13.333,213.07,1110,1215,43
13.343,213.07,1110,1215,43
13.353,213.07,1110,1215,43
13.363,213.07,1110,1215,43
13.374,213.07,1110,1215,43
13.384,213.07,1110,1215,43
13.394,213.07,1110,1215,43
13.404,213.07,1110,1215,43
13.414,210.48,1110,1215,43
13.425,210.48,1110,1215,43
13.435,210.48,1110,1215,43
13.445,210.48,1110,1215,43
13.455,210.48,1110,1215,43
13.465,210.48,1110,1215,43
13.475,210.48,1110,1215,43
13.486,210.48,1110,1215,43
13.496,210.48,1110,1215,43
13.506,210.48,1110,1215,43
13.516,209.89,1110,1215,43
13.526,209.89,1110,1215,43
13.537,209.89,1110,1215,43
13.547,209.89,1110,1215,43
13.557,209.89,1110,1215,43
13.567,209.89,1110,1215,43
13.577,209.89,1110,1215,43
13.587,209.89,1110,1215,43
13.598,209.89,1110,1215,43
13.608,209.89,1110,1215,43
13.618,212.81,1110,1215,43
13.628,212.81,1110,1215,43
13.638,212.81,1110,1215,43
13.649,212.81,1110,1215,43
13.659,212.81,1110,1215,43
13.669,212.81,1110,1215,43
13.679,212.81,1110,1215,43
13.689,212.81,1110,1215,43
13.7,212.81,1110,1215,43
13.71,209.89,1110,1215,43
13.72,209.89,1110,1215,43
13.73,209.89,1110,1215,43
13.74,209.89,1110,1215,43
13.75,209.89,1110,1215,43
13.761,209.89,1110,1215,43
13.771,209.89,1110,1215,43
13.781,209.89,1110,1215,43
13.791,209.89,1110,1215,43
13.801,209.89,1110,1215,43
13.812,209.29,1110,1215,43
13.822,209.29,1110,1215,43
13.832,209.29,1110,1215,43
13.842,209.29,1110,1215,43
13.852,209.29,1110,1215,43
13.862,209.29,1110,1215,43
13.873,209.29,1110,1215,43
13.883,209.29,1110,1215,43
13.893,209.29,1110,1215,43
13.903,209.29,1110,1215,43
13.913,209.29,1110,1215,43
13.924,209.29,1110,1215,43
13.934,209.29,1110,1215,43
13.944,209.29,1110,1215,43
13.954,209.29,1110,1215,43
13.964,209.29,1110,1215,43
13.975,209.29,1110,1215,43
13.985,209.29,1110,1215,43
13.995,209.29,1110,1215,43
14.005,209.29,1110,1215,43
14.015,211.35,1110,1215,43
14.025,211.35,1110,1215,43
14.036,211.35,1110,1215,43
14.046,211.35,1110,1215,43
14.056,211.35,1110,1215,43
14.066,211.35,1110,1215,43
14.076,211.35,1110,1215,43
14.087,211.35,1110,1215,43
14.097,211.35,1110,1215,43
14.107,211.35,1110,1215,43
14.117,210.48,1110,1215,43
14.127,210.48,1110,1215,43
14.137,210.48,1110,1215,43
14.148,210.48,1110,1215,43
14.158,210.48,1110,1215,43
14.168,210.48,1110,1215,43
14.178,210.48,1110,1215,43
14.188,210.48,1110,1215,43
14.199,210.48,1110,1215,43
14.209,211.88,1110,1215,43
14.219,211.88,1110,1215,43
14.229,211.88,1110,1215,43
14.239,211.88,1110,1215,43
14.249,211.88,1110,1215,43
14.26,211.88,1110,1215,43
14.27,211.88,1110,1215,43
14.28,211.88,1110,1215,43
14.29,211.88,1110,1215,43
14.3,211.88,1110,1215,43
14.311,211.02,1110,1215,43
14.321,211.02,1110,1215,43
14.331,211.02,1110,1215,43
14.341,211.02,1110,1215,43
14.351,211.02,1110,1215,43
14.362,211.02,1110,1215,43
14.372,211.02,1110,1215,43
14.382,211.02,1110,1215,43
14.392,211.02,1110,1215,43
14.402,211.02,1110,1215,43
14.412,210.48,1110,1215,43
14.423,210.48,1110,1215,43
14.433,210.48,1110,1215,43
14.443,210.48,1110,1215,43
14.453,210.48,1110,1215,43
14.463,210.48,1110,1215,43
14.474,210.48,1110,1215,43
14.484,210.48,1110,1215,43
14.494,210.48,1110,1215,43
14.504,210.48,1110,1215,43
14.514,211.35,1110,1215,43
14.524,211.35,1110,1215,43
14.535,211.35,1110,1215,43
14.545,211.35,1110,1215,43
14.555,211.35,1110,1215,43
14.565,211.35,1110,1215,43
14.576,211.35,1110,1215,43
14.586,211.35,1110,1215,43
14.596,211.35,1110,1215,43
14.606,211.35,1110,1215,43
14.616,210.48,1110,1215,43
14.627,210.48,1110,1215,43
14.637,210.48,1110,1215,43
14.647,210.48,1110,1215,43
14.657,210.48,1110,1215,43
14.667,210.48,1110,1215,43
14.677,210.48,1110,1215,43
14.688,210.48,1110,1215,43
14.698,210.48,1110,1215,43
14.708,210.75,1110,1215,43
14.718,210.75,1110,1215,43
14.728,210.75,1110,1215,43
14.739,210.75,1110,1215,43
14.749,210.75,1110,1215,43
14.759,210.75,1110,1215,43
14.769,210.75,1110,1215,43
14.779,210.75,1110,1215,43
14.789,210.75,1110,1215,43
14.8,210.75,1110,1215,43
14.81,212.21,1110,1215,43
14.82,212.21,1110,1215,43
14.83,212.21,1110,1215,43
14.84,212.21,1110,1215,43
14.851,212.21,1110,1215,43
14.861,212.21,1110,1215,43
14.871,212.21,1110,1215,43
14.881,212.21,1110,1215,43
14.891,212.21,1110,1215,43
14.901,212.21,1110,1215,43
14.912,211.02,1110,1215,43
14.922,211.02,1110,1215,43
14.932,211.02,1110,1215,43
14.942,211.02,1110,1215,43
14.952,211.02,1110,1215,43
14.963,211.02,1110,1215,43
14.973,211.02,1110,1215,43
14.983,211.02,1110,1215,43
14.993,211.02,1110,1215,43
15.003,211.02,1110,1215,43
15.014,211.88,1110,1215,43
15.024,211.88,1110,1215,43
15.034,211.88,1110,1215,43
15.044,211.88,1110,1215,43
15.054,211.88,1110,1215,43
15.064,211.88,1110,1215,43
15.075,211.88,1110,1215,43
15.085,211.88,1110,1215,43
15.095,211.88,1110,1215,43
15.105,211.88,1110,1215,43
15.115,211.88,1110,1215,43
15.126,211.88,1110,1215,43
15.136,211.88,1110,1215,43
15.146,211.88,1110,1215,43
15.156,211.88,1110,1215,43
15.166,211.88,1110,1215,43
15.176,211.88,1110,1215,43
15.187,211.88,1110,1215,43
15.197,211.88,1110,1215,43
15.207,211.88,1110,1215,43
15.217,211.02,1110,1215,43
15.227,211.02,1110,1215,43
15.238,211.02,1110,1215,43
15.248,211.02,1110,1215,43
15.258,211.02,1110,1215,43
15.268,211.02,1110,1215,43
15.278,211.02,1110,1215,43
15.289,211.02,1110,1215,43
15.299,211.02,1110,1215,43
15.309,212.21,1110,1215,43
15.319,212.21,1110,1215,43
15.329,212.21,1110,1215,43
15.339,212.21,1110,1215,43
15.35,212.21,1110,1215,43
15.36,212.21,1110,1215,43
15.37,212.21,1110,1215,43
15.38,212.21,1110,1215,43
15.39,212.21,1110,1215,43
15.401,212.21,1110,1215,43
15.411,211.88,1110,1215,42
15.421,211.88,1110,1215,42
15.431,211.88,1110,1215,42
15.441,211.88,1110,1215,42
15.452,211.88,1110,1215,42
15.462,211.88,1110,1215,42
15.472,211.88,1110,1215,42
15.482,211.88,1110,1215,42
15.492,211.88,1110,1215,42
15.502,211.88,1110,1215,42
15.513,64.77,1110,1215,39
15.523,64.77,1110,1215,39
15.533,64.77,1110,1215,39
15.543,64.77,1110,1215,39
15.553,64.77,1110,1215,39
15.564,64.77,1110,1215,39
15.574,64.77,1110,1215,39
15.584,64.77,1110,1215,39
15.594,64.77,1110,1215,39
15.604,64.77,1110,1215,39
15.615,59.26,1110,1215,38
15.625,59.26,1110,1215,38
15.635,59.26,1110,1215,38
15.645,59.26,1110,1215,38
15.655,59.26,1110,1215,38
15.666,59.26,1110,1215,38
15.676,59.26,1110,1215,38
15.686,59.26,1110,1215,38
15.696,59.26,1110,1215,38
15.706,59.26,1110,1215,38
15.717,59.26,1110,1215,38
15.727,59.26,1110,1215,38
15.737,59.26,1110,1215,37
15.747,59.26,1110,1215,37
15.757,59.26,1110,1215,37
15.767,59.26,1110,1215,37
15.778,59.26,1110,1215,37
15.788,59.26,1110,1215,37
15.798,59.26,1110,1215,37
15.808,59.26,1110,1215,37
15.818,59.26,1110,1215,37
15.829,59.26,1110,1215,37
15.839,59.26,1110,1215,37
15.849,59.26,1110,1215,37
15.859,59.26,1110,1215,37
15.869,59.26,1110,1215,37
15.88,59.26,1110,1215,37
15.89,59.26,1110,1215,37
15.9,59.26,1110,1215,37
15.91,58.99,1110,1215,36
15.92,58.99,1110,1215,36
15.93,58.99,1110,1215,36
15.941,58.99,1110,1215,36
15.951,58.99,1110,1215,36
15.961,58.99,1110,1215,36
15.971,58.99,1110,1215,36
15.981,58.99,1110,1215,36
15.992,58.99,1110,1215,36
16.002,58.99,1110,1215,36
16.012,58.66,1110,1215,36
16.022,58.66,1110,1215,36
16.032,58.66,1110,1215,36
16.043,58.66,1110,1215,36
16.053,58.66,1110,1215,36
16.063,58.66,1110,1215,36
16.073,58.66,1110,1215,36
16.083,58.66,1110,1215,36
16.094,58.66,1110,1215,36
16.104,58.66,1110,1215,36
16.114,58.66,1110,1215,36
16.124,58.66,1110,1215,36
16.134,58.66,1110,1215,36
16.145,58.66,1110,1215,36
16.155,58.66,1110,1215,36
16.165,58.66,1110,1215,36
16.175,58.66,1110,1215,36
16.185,58.66,1110,1215,36
16.196,58.66,1110,1215,36
16.206,58.66,1110,1215,36
16.216,58.66,1110,1215,35
16.226,58.66,1110,1215,35
16.236,58.66,1110,1215,35
16.247,58.66,1110,1215,35
16.257,58.66,1110,1215,35
16.267,58.66,1110,1215,35
16.277,58.66,1110,1215,35
16.288,58.66,1110,1215,35
16.298,58.66,1110,1215,35
16.308,58.66,1110,1215,35
16.318,58.66,1110,1215,35
16.328,58.66,1110,1215,35
16.339,58.66,1110,1215,35
16.349,58.66,1110,1215,35
16.359,58.66,1110,1215,35
16.369,58.66,1110,1215,35
